sadness,joy,love,anger,fear,surprise,label
0.6285998225212097,0.24504682421684265,0.09695356339216232,0.016636792570352554,0.010680881328880787,0.002082154620438814,0
0.9858469367027283,0.012021618895232677,0.001082077156752348,0.0004331781528890133,0.00039019377436488867,0.00022594812617171556,1
0.9962639212608337,0.0013923123478889465,0.0008423594990745187,0.0008415629854425788,0.0005500506376847625,0.00010984076652675867,1
0.8941846489906311,0.07806766033172607,0.017204541712999344,0.006622625980526209,0.0021834666840732098,0.001736967358738184,0
0.9903378486633301,0.004276284482330084,0.0031640029046684504,0.0010535828769207,0.0007497358019463718,0.0004185231518931687,0
0.5579692125320435,0.4286390542984009,0.007308688946068287,0.004244097508490086,0.0011900101089850068,0.0006489472580142319,1
0.5433188676834106,0.2671545743942261,0.11922447383403778,0.06540422141551971,0.0029877079650759697,0.0019101545913144946,0
0.9946723580360413,0.003717206884175539,0.0006202725344337523,0.0004676750104408711,0.000263686990365386,0.000258780230069533,0
0.5721155405044556,0.39235377311706543,0.015804914757609367,0.014181705191731453,0.004387636668980122,0.0011564177693799138,0
0.9985113739967346,0.0005498973769135773,0.00041212167707271874,0.00021417744574137032,0.0001833608403103426,0.00012918886204715818,0
0.5137425065040588,0.23617447912693024,0.2060510367155075,0.035003017634153366,0.004742224235087633,0.0042867474257946014,0
0.8479737043380737,0.12286344915628433,0.016815543174743652,0.008695874363183975,0.002703222678974271,0.0009481637389399111,0
0.5276095867156982,0.34458276629447937,0.11547649651765823,0.0062075150199234486,0.004488777834922075,0.0016348768258467317,1
0.649599552154541,0.2927749454975128,0.029800398275256157,0.01823829486966133,0.006196683272719383,0.0033902039285749197,0
0.7416608333587646,0.20057979226112366,0.030361000448465347,0.01982300542294979,0.0053215110674500465,0.002253918442875147,0
0.9984893798828125,0.0005855851923115551,0.00041071014129556715,0.0002331617142772302,0.00017640972509980202,0.00010470486449776217,1
0.9986088871955872,0.0005127268959768116,0.00032568781170994043,0.00029782342608086765,0.0001439223124179989,0.00011098801041953266,1
0.9298518300056458,0.061109043657779694,0.0063667306676507,0.0009874508250504732,0.0009624296217225492,0.0007224867586046457,1
0.9818949103355408,0.015228784643113613,0.001585215562954545,0.0007252151845023036,0.0003822929866146296,0.00018353413906879723,1
0.9959349632263184,0.0019060237100347877,0.001078824163414538,0.00042868952732533216,0.00040798820555210114,0.00024350090825464576,1
0.3923409581184387,0.32761046290397644,0.2572079300880432,0.014635725878179073,0.005785991437733173,0.002418871968984604,0
0.9752630591392517,0.0190849918872118,0.002850861754268408,0.0014968784525990486,0.0007620012620463967,0.0005423920229077339,1
0.522138237953186,0.3332553505897522,0.10326727479696274,0.027323519811034203,0.010221392847597599,0.0037941469345241785,0
0.9656561017036438,0.02177274413406849,0.00915895402431488,0.0023178174160420895,0.0006104839267209172,0.0004839920438826084,0
0.9624344110488892,0.018024737015366554,0.013576441444456577,0.004167740233242512,0.0009100251481868327,0.0008866952266544104,0
0.7224284410476685,0.25906121730804443,0.0071095628663897514,0.006958527024835348,0.0035189634654670954,0.0009232904412783682,0
0.5115876793861389,0.34854790568351746,0.1302894502878189,0.006849485915154219,0.0013823488261550665,0.0013430671533569694,1
0.31476280093193054,0.2772955596446991,0.23762957751750946,0.1503799855709076,0.01707191951572895,0.002860207110643387,1
0.9981809854507446,0.0009989645332098007,0.000361642858479172,0.0001789435773389414,0.00017368467524647713,0.00010576435306575149,1
0.6234847903251648,0.30991026759147644,0.04262304678559303,0.014424473978579044,0.004938783124089241,0.004618645645678043,1
0.9498388171195984,0.04747654125094414,0.0010382580803707242,0.0007203121786005795,0.0005370764411054552,0.0003888910578098148,1
0.9962904453277588,0.0016839270247146487,0.000998833798803389,0.0004672514332924038,0.0004150722816120833,0.00014445539272855967,1
0.8980389833450317,0.06761875748634338,0.01868302747607231,0.010726062580943108,0.0037353059742599726,0.0011978077236562967,0
0.9122116565704346,0.05973092094063759,0.02445393241941929,0.001693914644420147,0.0013952824519947171,0.0005142322625033557,1
0.9989950060844421,0.0003605225938372314,0.00022477428137790412,0.0001463952794438228,0.0001405933580826968,0.00013277945981826633,1
0.972542405128479,0.017360057681798935,0.0065763345919549465,0.001533455098979175,0.001288999686948955,0.0006987075321376324,0
0.9986631870269775,0.0004063799569848925,0.00036575348349288106,0.00027028884505853057,0.00018164895300287753,0.0001127440991695039,1
0.998791515827179,0.00034587280242703855,0.00032629581983201206,0.00021143264893908054,0.00017626899352762848,0.00014871024177409708,1
0.9989703893661499,0.00031227990984916687,0.00025081008789129555,0.00019974765018559992,0.00016183403204195201,0.00010501096403459087,1
0.7819728851318359,0.1674966812133789,0.028681958094239235,0.013199228793382645,0.007508384995162487,0.001140897860750556,1
0.7441421747207642,0.13849470019340515,0.08667393773794174,0.026943203061819077,0.0025427835062146187,0.0012032135855406523,0
0.565346360206604,0.28143277764320374,0.09393449127674103,0.04885920137166977,0.007037180941551924,0.003390006721019745,0
0.9515212774276733,0.036310650408267975,0.008940675295889378,0.0014670903328806162,0.001310010440647602,0.0004502310766838491,1
0.7977179884910583,0.18956848978996277,0.0040023778565227985,0.0036585810594260693,0.0026588684413582087,0.0023936366196721792,1
0.9652388691902161,0.02660423330962658,0.002613738877698779,0.002466771751642227,0.0019505230011418462,0.0011259259190410376,0
0.9987488985061646,0.00037133507430553436,0.0003092697879765183,0.00024809251772239804,0.00022035816800780594,0.00010188339365413412,1
0.9782778024673462,0.013003579340875149,0.006501073483377695,0.0015449202619493008,0.00037486397195607424,0.00029775453731417656,0
0.8414410948753357,0.06423238664865494,0.06423060595989227,0.0266581941395998,0.0019751060754060745,0.0014626473421230912,0
0.4732103943824768,0.3912935256958008,0.09216875582933426,0.03180345892906189,0.0071906461380422115,0.004333350341767073,0
0.9988960027694702,0.0003266709391027689,0.00031292325002141297,0.00018612243002280593,0.00015220236673485488,0.000126057377201505,1
0.9820953607559204,0.009744182229042053,0.003928632475435734,0.002245500450953841,0.0014331628335639834,0.0005532041541300714,0
0.9734545350074768,0.010565599426627159,0.00818108394742012,0.004371412098407745,0.002421860583126545,0.0010055205784738064,0
0.6001784205436707,0.3205133378505707,0.04389149323105812,0.02418590895831585,0.009902405552566051,0.0013283867156133056,1
0.997886598110199,0.001002653269097209,0.00034482398768886924,0.0002735652669798583,0.00026642376906238496,0.00022583184181712568,1
0.9970314502716064,0.0008568500052206218,0.00080472620902583,0.000603854947257787,0.00040526644443161786,0.000297814462101087,0
0.9895961880683899,0.0082374457269907,0.0007536686025559902,0.000605646928306669,0.0004592896730173379,0.0003477577702142298,0
0.995851993560791,0.0014744421932846308,0.0011352532310411334,0.0006740038515999913,0.00045555501128546894,0.00040878585423342884,0
0.9239246249198914,0.036250386387109756,0.027919242158532143,0.008092287927865982,0.002890242263674736,0.0009233497548848391,0
0.9982476234436035,0.0005278707249090075,0.0005191917298361659,0.00032283004838973284,0.00020838723867200315,0.00017407487030141056,0
0.9541596174240112,0.02230946719646454,0.013698063790798187,0.006839606445282698,0.00181167246773839,0.0011816106270998716,0
0.508510172367096,0.31546229124069214,0.16455911099910736,0.005741949658840895,0.0032442572992295027,0.002482115989550948,0
0.5120146870613098,0.39656952023506165,0.06850288063287735,0.019080331549048424,0.0021525558549910784,0.0016800094163045287,1
0.9977206587791443,0.0012332965852692723,0.00045143268653191626,0.00027922424487769604,0.0001985167764360085,0.00011680163879645988,0
0.996212363243103,0.0017450270242989063,0.0008187256171368062,0.0005705719231627882,0.0004761073214467615,0.00017719528113957494,0
0.9827551245689392,0.009584015235304832,0.0047775995917618275,0.0015487093478441238,0.000810472178272903,0.0005241744802333415,1
0.9942198991775513,0.003867438528686762,0.0007827553199604154,0.0005575079121626914,0.00028901908081024885,0.0002833995094988495,0
0.9605423808097839,0.029748382046818733,0.00480516254901886,0.0037990964483469725,0.0006721855606883764,0.00043287829612381756,1
0.6180316209793091,0.1434815227985382,0.1381164938211441,0.09468274563550949,0.00358715932816267,0.002100407611578703,0
0.6077874302864075,0.2764175534248352,0.07115881145000458,0.034241702407598495,0.005815875716507435,0.004578649532049894,0
0.7050825357437134,0.2219821810722351,0.04930116981267929,0.012480359524488449,0.006016467697918415,0.00513729453086853,0
0.9917671084403992,0.0033300600480288267,0.001911058439873159,0.0014089769683778286,0.001149816089309752,0.0004330883384682238,0
0.9976038336753845,0.0008540560374967754,0.0006030680960975587,0.00042696838499978185,0.0003076333669014275,0.00020447159477043897,1
0.988172709941864,0.006145705934613943,0.002259037224575877,0.0016544824466109276,0.0015484923496842384,0.00021953988471068442,1
0.5156439542770386,0.3339276611804962,0.08354545384645462,0.05560963600873947,0.007522183936089277,0.0037510674446821213,0
0.9507478475570679,0.03669529780745506,0.006671939976513386,0.0026104305870831013,0.0020968797616660595,0.0011776403989642859,0
0.5209324955940247,0.36388224363327026,0.06254114955663681,0.04431498795747757,0.005873619578778744,0.002455487847328186,0
0.9703271389007568,0.013126252219080925,0.009450888261198997,0.006300861947238445,0.0004795349668711424,0.00031530234264209867,1
0.9858373999595642,0.0063037388026714325,0.005326675716787577,0.0011591734364628792,0.0011274388525635004,0.00024550469242967665,0
0.9952996969223022,0.0033387041185051203,0.0007427480886690319,0.00023539572430308908,0.00022744384477846324,0.00015602496569044888,1
0.6906580328941345,0.24644416570663452,0.03282792493700981,0.018234392628073692,0.00706571014598012,0.004769745748490095,0
0.9982465505599976,0.0004332824028097093,0.00041911887819878757,0.0003295694768894464,0.00030308886198326945,0.00026850722497329116,0
0.9780938029289246,0.007084186654537916,0.0066183218732476234,0.00547413295134902,0.002134614856913686,0.0005949948681518435,0
0.9958500862121582,0.002369435504078865,0.0008241349714808166,0.0005682762712240219,0.00022876945149619132,0.00015929063374642283,1
0.4299222230911255,0.2741507589817047,0.24314388632774353,0.04365958645939827,0.005296557210385799,0.003827035892754793,0
0.9977846741676331,0.0013131418963894248,0.0004386751097626984,0.00017976881645154208,0.00015205403906293213,0.00013174775813240558,1
0.9991139769554138,0.0002506780147086829,0.00020816430333070457,0.00019092432921752334,0.0001327784120803699,0.00010338003630749881,1
0.9988447427749634,0.00035346727236174047,0.0002629658265504986,0.00020729214884340763,0.00017945388390216976,0.00015208992408588529,1
0.9814101457595825,0.016552619636058807,0.0006787517922930419,0.000586167850997299,0.0005035247304476798,0.00026870754663832486,1
0.815606415271759,0.17947007715702057,0.0017397385090589523,0.0012711494928225875,0.0010217943927273154,0.0008909193566069007,0
0.9257285594940186,0.06154652312397957,0.0049399384297430515,0.004527327138930559,0.002143611665815115,0.0011138879926875234,0
0.9965434670448303,0.0011408788850530982,0.0008739021141082048,0.0007351522799581289,0.0004932318115606904,0.00021333660697564483,0
0.7775163054466248,0.12451563775539398,0.059199728071689606,0.03298052027821541,0.004906453657895327,0.0008812955929897726,0
0.7554725408554077,0.23949673771858215,0.0018250556895509362,0.0016401136526837945,0.0008464260608889163,0.0007190470932982862,1
0.9972533583641052,0.0009066876373253763,0.0006510810344479978,0.0006431650253944099,0.0003311732434667647,0.00021441758144646883,0
0.9963087439537048,0.0012862366857007146,0.0010089876595884562,0.0009281921084038913,0.0002494671498425305,0.00021841179113835096,0
0.49227407574653625,0.47556692361831665,0.015325679443776608,0.014332451857626438,0.001310309860855341,0.0011905973078683019,1
0.49054282903671265,0.4008152484893799,0.06764961034059525,0.028651896864175797,0.007224271073937416,0.005116130691021681,0
0.9985717535018921,0.0004085106775164604,0.00031449945527128875,0.00030673807486891747,0.00020067550940439105,0.00019767061166930944,0
0.7677992582321167,0.22843073308467865,0.0013630458852276206,0.0012343735434114933,0.0007563047693111002,0.00041627520113252103,0
0.9986502528190613,0.0005633945111185312,0.00025337791885249317,0.000234527193242684,0.0001602834672667086,0.00013830402167513967,0
0.9989101886749268,0.0002778791240416467,0.0002476861991453916,0.00023995422816369683,0.00018061585433315486,0.00014358318003360182,1
0.6760318875312805,0.18491579592227936,0.1323111355304718,0.002948151435703039,0.0026462492533028126,0.0011467825388535857,1
0.9963663816452026,0.0013917181640863419,0.0010386524954810739,0.0006934413686394691,0.0003573375870473683,0.0001524765248177573,0
0.9617446660995483,0.026344263926148415,0.006302840542048216,0.0024912934750318527,0.00198132311925292,0.0011355774477124214,0
0.7367862462997437,0.15761536359786987,0.08256620168685913,0.018697718158364296,0.0022380328737199306,0.0020965246949344873,0
0.997220516204834,0.0010784564074128866,0.0005209348164498806,0.0004982309183105826,0.0003635400498751551,0.0003183809749316424,0
0.9910070300102234,0.007073510903865099,0.0008247034274972975,0.0004647263849619776,0.0003497328143566847,0.00028034072602167726,1
0.7080805897712708,0.174772247672081,0.08214393258094788,0.024828435853123665,0.006317975465208292,0.0038567509036511183,1
0.9535171389579773,0.03508559614419937,0.0049686129204928875,0.004953690338879824,0.0007821713807061315,0.0006928465445525944,0
0.9987358450889587,0.0004615546786226332,0.0002543690789025277,0.00019488856196403503,0.0001788577064871788,0.00017446903802920133,1
0.8453190326690674,0.09129144996404648,0.039455875754356384,0.018443234264850616,0.004568121396005154,0.0009223291999660432,0
0.9872558116912842,0.010645988397300243,0.0008317059837281704,0.0005112701328471303,0.0005086507881060243,0.0002465242287144065,1
0.9322301745414734,0.045837778598070145,0.013776298612356186,0.00421172147616744,0.0026595820672810078,0.0012844522716477513,0
0.9415308833122253,0.03812064602971077,0.012118000537157059,0.006112121045589447,0.001192917232401669,0.00092551379930228,0
0.9989650249481201,0.00043016421841457486,0.00021756772184744477,0.0001531331945443526,0.000121708755614236,0.00011246509529883042,0
0.997887909412384,0.0007184501155279577,0.0006307076546363533,0.0005176995764486492,0.0001233514485647902,0.00012184379738755524,1
0.8196250200271606,0.16341502964496613,0.012070339173078537,0.0022275943774729967,0.001473858836106956,0.0011882118415087461,0
0.9381427764892578,0.029023315757513046,0.017663894221186638,0.012466280721127987,0.0013729939237236977,0.0013308420311659575,0
0.50496906042099,0.2635682225227356,0.16201819479465485,0.04621252790093422,0.014722966589033604,0.008508989587426186,0
0.4572869837284088,0.45706048607826233,0.057337235659360886,0.0247186366468668,0.0025066290982067585,0.0010900067863985896,1
0.9978318810462952,0.0008647125796414912,0.00051847193390131,0.00036118418211117387,0.00022163194080349058,0.00020221351587679237,1
0.5847740769386292,0.273730993270874,0.08566223084926605,0.04571080580353737,0.008915930986404419,0.0012060166336596012,1
0.9788398742675781,0.014580832794308662,0.004931982606649399,0.0007288260967470706,0.0005846079438924789,0.00033384066773578525,1
0.6779875755310059,0.2805209159851074,0.022780371829867363,0.012921313755214214,0.0038178248796612024,0.001971948193386197,0
0.9967549443244934,0.0011375440517440438,0.0011296586599200964,0.0004350790404714644,0.0004172472981736064,0.000125500577269122,1
0.9030808806419373,0.07479412108659744,0.015283656306564808,0.0029355448205024004,0.0021412759087979794,0.0017645651241764426,1
0.9203227162361145,0.07351315021514893,0.0031941463239490986,0.002126289764419198,0.0005802240921184421,0.0002634781412780285,0
0.9963251948356628,0.0019609974697232246,0.0009514242992736399,0.0003883217868860811,0.00022120127687230706,0.00015284029359463602,0
0.6987935304641724,0.2703738212585449,0.02285400964319706,0.004913879092782736,0.0021295296028256416,0.0009351830231025815,0
0.6148234605789185,0.3628896474838257,0.00999060645699501,0.008053811267018318,0.003348988015204668,0.0008935034275054932,0
0.9956940412521362,0.0015018652193248272,0.0010525655234232545,0.0010512463049963117,0.00043453474063426256,0.00026568680186755955,0
0.9971354007720947,0.0008098307298496366,0.0007458244799636304,0.0006600219639949501,0.000392635993193835,0.0002562295412644744,0
0.9399139285087585,0.046768948435783386,0.009260234422981739,0.0021363592240959406,0.0013574702898040414,0.0005629783845506608,1
0.6400158405303955,0.27370065450668335,0.05577436462044716,0.02473810687661171,0.0037390333600342274,0.0020319796167314053,0
0.9341349005699158,0.0526314377784729,0.009625469334423542,0.0013569440925493836,0.001256851595826447,0.00099437334574759,0
0.9976348876953125,0.001122593879699707,0.00037296561640687287,0.0003269802255090326,0.00028324645245447755,0.00025932458811439574,1
0.9617208242416382,0.031749408692121506,0.002929195761680603,0.0028086507227271795,0.00042685214430093765,0.0003651148872449994,1
0.7448133230209351,0.15971091389656067,0.08784004300832748,0.004593957215547562,0.0023473664186894894,0.0006943799671716988,0
0.825870931148529,0.14158746600151062,0.020855613052845,0.008208861574530602,0.002574032871052623,0.0009032155503518879,0
0.5130024552345276,0.38132667541503906,0.08179794996976852,0.0189023707062006,0.0030847422312945127,0.0018858036492019892,0
0.564481794834137,0.2080085724592209,0.15844964981079102,0.05856097862124443,0.00569513812661171,0.0048038843087852,0
0.9984616041183472,0.0007352009415626526,0.0002685105428099632,0.0001972646568901837,0.00018270587315782905,0.000154775902046822,1
0.9976446032524109,0.0012643072986975312,0.0003530372050590813,0.0002819528745021671,0.00025738266413100064,0.00019878597231581807,1
0.9989596605300903,0.00028621804085560143,0.00021990411914885044,0.00019030227849725634,0.00017499111709184945,0.00016901864728424698,1
0.9986263513565063,0.0004042242362629622,0.0003282350953668356,0.0002465182915329933,0.00022368773352354765,0.00017089737229980528,0
0.9989244341850281,0.0002769272541627288,0.0002671144902706146,0.0002567967458162457,0.0001761412131600082,9.85476654022932e-05,1
0.9490448236465454,0.04120510816574097,0.007414674386382103,0.0011558864498510957,0.0007850771653465927,0.0003944548952858895,1
0.9752146005630493,0.013651126064360142,0.005845868960022926,0.0038028385024517775,0.0009400830022059381,0.0005455479840748012,1
0.9951844811439514,0.0037376421969383955,0.0004936212790198624,0.0002085344458464533,0.00019273358338978142,0.00018298324721399695,1
0.541338324546814,0.4185250997543335,0.02743580751121044,0.006841186434030533,0.004805559758096933,0.0010541032534092665,1
0.9887674450874329,0.00569557398557663,0.0026041308883577585,0.0013792152749374509,0.0010397358564659953,0.0005139286513440311,0
0.9990507960319519,0.00022685037401970476,0.0002255267754662782,0.00020439259242266417,0.000176561763510108,0.0001158006489276886,1
0.9933609962463379,0.0026286940556019545,0.002582466695457697,0.0010052812285721302,0.00025185910635627806,0.00017070036847144365,1
0.7546026706695557,0.13718540966510773,0.07075957208871841,0.031077951192855835,0.0037518164608627558,0.002622609492391348,0
0.8965383172035217,0.05871720239520073,0.028987755998969078,0.01062853168696165,0.0033678847830742598,0.0017603331943973899,0
0.9930294156074524,0.005290900822728872,0.0009755030041560531,0.00029621084104292095,0.00023568850883748382,0.0001722784072626382,1
0.9790337681770325,0.009972215630114079,0.006350948475301266,0.0032685506157577038,0.0008039939566515386,0.000570516858715564,1
0.9941754937171936,0.0038139778189361095,0.001013419241644442,0.0004800803726539016,0.00026158333639614284,0.0002555225510150194,0
0.8902410864830017,0.07705621421337128,0.021557433530688286,0.0095084048807621,0.0010336776031181216,0.0006033180980011821,1
0.9982984662055969,0.00044383201748132706,0.00043140226625837386,0.0003812112845480442,0.0002506124437786639,0.000194536434719339,0
0.9980438947677612,0.000764658092521131,0.0005404014373198152,0.00039989693323150277,0.00013953694724477828,0.00011160858412040398,1
0.992180585861206,0.0032433944288641214,0.0024341505486518145,0.0014605822507292032,0.00036300328793004155,0.0003182962827850133,0
0.9799235463142395,0.015543586574494839,0.003075472079217434,0.0006826825556345284,0.0004432190617080778,0.0003316029324196279,1
0.9973219037055969,0.0010128297144547105,0.0007056346512399614,0.0003438442654442042,0.0003166345995850861,0.0002992831286974251,0
0.983784556388855,0.012014713138341904,0.002620179671794176,0.001053722808137536,0.00030905017047189176,0.00021782626572530717,1
0.4766547679901123,0.4377325773239136,0.06141910329461098,0.020685916766524315,0.0017892835894599557,0.0017184331081807613,0
0.9987291693687439,0.000462853058706969,0.0003383722505532205,0.00020311465777922422,0.00013571488671004772,0.00013076291361358017,1
0.9899852275848389,0.006233964581042528,0.0018265092512592673,0.0015014179516583681,0.00030384972342289984,0.0001490216818638146,1
0.8262418508529663,0.1507386863231659,0.01186944730579853,0.008605262264609337,0.001937484135851264,0.0006071783136576414,0
0.6118397116661072,0.23220263421535492,0.10428054630756378,0.04805191978812218,0.0018470082432031631,0.001778275822289288,1
0.9963129162788391,0.002338040852919221,0.00044917743070982397,0.0003933110274374485,0.00032829181873239577,0.00017831595323514193,1
0.9984014630317688,0.0005211816169321537,0.00041829858673736453,0.00036160892341285944,0.0001685589086264372,0.00012884258467238396,1
0.7215428352355957,0.21204222738742828,0.026174534112215042,0.020529795438051224,0.0158461332321167,0.003864583093672991,0
0.8804938197135925,0.10873497277498245,0.006888780742883682,0.0018544861814007163,0.0014157213736325502,0.0006121763144619763,1
0.998460054397583,0.0005482189590111375,0.0004376135766506195,0.00021660560742020607,0.00019378609431441873,0.00014362596266437322,1
0.6101693511009216,0.22999507188796997,0.1323760598897934,0.01363013219088316,0.009986160323023796,0.003843192011117935,0
0.9986279010772705,0.0004781268653459847,0.0004041169013362378,0.0002693485876079649,0.00011285306391073391,0.00010765557090053335,1
0.9613889455795288,0.02960691973567009,0.00411102082580328,0.0019772457890212536,0.0017707699444144964,0.0011450703023001552,0
0.9658252000808716,0.020682431757450104,0.005847264546900988,0.005126172211021185,0.0016510025598108768,0.0008678832673467696,0
0.9639890789985657,0.03157265856862068,0.0022776832338422537,0.0011203661561012268,0.0005240007885731757,0.0005162760498933494,1
0.7997723817825317,0.10096130520105362,0.0888415202498436,0.007089713122695684,0.0025815723929554224,0.0007534336182288826,1
0.9896159172058105,0.006199916359037161,0.0021264534443616867,0.0010705315507948399,0.0005696353036910295,0.00041758199222385883,0
0.48982059955596924,0.295947790145874,0.18127572536468506,0.020097697153687477,0.009949302300810814,0.002908978145569563,0
0.4161715805530548,0.2961348295211792,0.23913002014160156,0.03348260000348091,0.011723336763679981,0.003357676090672612,0
0.9858188033103943,0.006785982754081488,0.002771636936813593,0.0025829977821558714,0.0016512277070432901,0.00038935409975238144,0
0.9774338603019714,0.012853370048105717,0.004264656454324722,0.00414581224322319,0.0008420061785727739,0.0004603532433975488,0
0.9715008735656738,0.018085068091750145,0.005525589920580387,0.0020761662162840366,0.0017495854990556836,0.001062657916918397,0
0.9674862623214722,0.01377265527844429,0.01357604842633009,0.003943460527807474,0.000740242307074368,0.0004813902487512678,1
0.9378814697265625,0.04607215151190758,0.009216130711138248,0.00556644331663847,0.0007127809221856296,0.0005510461051017046,0
0.7384306788444519,0.21973060071468353,0.01973079890012741,0.017529938369989395,0.002417926909402013,0.0021600634790956974,0
0.7470136284828186,0.1242256760597229,0.07514135539531708,0.03360581770539284,0.012818277813494205,0.00719535443931818,0
0.6795136332511902,0.3059437572956085,0.00862343143671751,0.002904277527704835,0.0023179245181381702,0.0006970379035919905,1
0.9921884536743164,0.0036461292766034603,0.002065864857286215,0.0009753355989232659,0.0005709347315132618,0.0005532531067728996,0
0.9557681679725647,0.02679220214486122,0.012506087310612202,0.0030821869149804115,0.001392542151734233,0.000458858790807426,0
0.9888246655464172,0.0063366056419909,0.0015373866772279143,0.001484969281591475,0.000919433543458581,0.0008968749898485839,1
0.9981529116630554,0.0008713681600056589,0.00042910841875709593,0.00023126839369069785,0.00017481060058344156,0.0001405512448400259,1
0.9974888563156128,0.0008402089006267488,0.000579953717533499,0.0005397741915658116,0.0003869102511089295,0.00016437623708043247,1
0.42642882466316223,0.3262523114681244,0.17199158668518066,0.05413210764527321,0.011173516511917114,0.010021724738180637,0
0.9923545122146606,0.004959534388035536,0.0016079108463600278,0.0003834025119431317,0.0003577561001293361,0.0003368626057635993,0
0.9910921454429626,0.003013432491570711,0.0019868151284754276,0.001456783851608634,0.0013228708412498236,0.0011279925238341093,1
0.9934178590774536,0.004456705413758755,0.0006005668547004461,0.0005819594953209162,0.0005080605042167008,0.00043493861448951066,1
0.590854287147522,0.3799949288368225,0.01124564092606306,0.008882272057235241,0.0055144471116364,0.0035084865521639585,0
0.7262046337127686,0.13653473556041718,0.11652123928070068,0.011367948725819588,0.007711998652666807,0.0016594119369983673,1
0.9977655410766602,0.0008354781311936677,0.00047262758016586304,0.00038806439260952175,0.0003412656660657376,0.00019702302233781666,0
0.8838984966278076,0.06781484186649323,0.030721571296453476,0.008818848989903927,0.006320709828287363,0.002425591694191098,0
0.9936657547950745,0.0022144271060824394,0.001992159755900502,0.00091001414693892,0.0008495950605720282,0.00036814119084738195,0
0.9899556636810303,0.004502075258642435,0.0015932832611724734,0.0015893132658675313,0.0014900537207722664,0.0008696058066561818,0
0.5287815928459167,0.40159618854522705,0.05272163450717926,0.012869284488260746,0.0023361248895525932,0.001695246552117169,1
0.7221559882164001,0.26313838362693787,0.00966760702431202,0.002447292907163501,0.0015666527906432748,0.001024062978103757,1
0.5699562430381775,0.28352174162864685,0.11710770428180695,0.021963702514767647,0.00556633435189724,0.001884293626062572,0
0.4911401569843292,0.39852187037467957,0.07269109785556793,0.02528366819024086,0.008459540084004402,0.0039036355447024107,0
0.5492046475410461,0.3115854859352112,0.12372761964797974,0.008574684150516987,0.0046731228940188885,0.0022343872115015984,0
0.9964524507522583,0.0014147283509373665,0.000846554059535265,0.0006269589648582041,0.0003442988672759384,0.00031502003548666835,0
0.9933144450187683,0.00432787649333477,0.0012549648527055979,0.0005522500723600388,0.0003808737965300679,0.0001696066465228796,1
